,premise,hypothesis,label
56,1층 식당때문에 저녁에는 시끄럽습니다.,1층에 식당이 있습니다.,entailment
57,1회 구매시 평균 결제 금액이 가장 낮은 곳은 랄라블라로 1만802원이었다.,1회 구매시 평균 결제 금액이 가장 높은 곳은 랄라블라였다.,contradiction
58,1회 구매시 평균 결제 금액이 가장 낮은 곳은 랄라블라로 1만802원이었다.,2회 구매시 평균 결제 금액이 가장 높은 곳은 올리브영이었다.,neutral
59,1회 구매시 평균 결제 금액이 가장 낮은 곳은 랄라블라로 1만802원이었다.,랄라블라의 1회 평균 결제 금액은 1만 802원이었다.,entailment
60,2001년 뤼스티제는 자신의 나이가 75세가 되자 교회법의 규정에 따라 파리 대교구장의 자리에서 물러나겠다는 사직서를 교황 요한 바오로 2세에게 전하였다.,교회에는 법이 존재하지 않는다.,contradiction
61,2001년 뤼스티제는 자신의 나이가 75세가 되자 교회법의 규정에 따라 파리 대교구장의 자리에서 물러나겠다는 사직서를 교황 요한 바오로 2세에게 전하였다.,요한 바오로 2세가 파리 대교구장이 되었다.,neutral
62,2001년 뤼스티제는 자신의 나이가 75세가 되자 교회법의 규정에 따라 파리 대교구장의 자리에서 물러나겠다는 사직서를 교황 요한 바오로 2세에게 전하였다.,뤼스티제는 2001년 75세가 되었다.,entailment
63,2003년 변정수 씨가 교통사고로 죽었다는 이야기가 돌았지만 사실무근이었다.,2003년 변정수 씨가 교통사고로 죽었다.,contradiction
64,2003년 변정수 씨가 교통사고로 죽었다는 이야기가 돌았지만 사실무근이었다.,2003년 변정수 씨가 교통사고 죽었다는 이야기는 거짓이었다.,entailment
65,2003년 변정수 씨가 교통사고로 죽었다는 이야기가 돌았지만 사실무근이었다.,변정수 씨는 자신이 건재함을 방송을 통해 알렸다.,neutral
66,"2012년 도입 이후 올해로 4회를 맞은 한국관광 100선은 직전 100선 평가, 지자체 추천, 빅데이터 분석 등을 통해 예비 후보 발굴로 시작한다.",한국관광 100선은 2011년에 도입되었다.,contradiction
67,"2012년 도입 이후 올해로 4회를 맞은 한국관광 100선은 직전 100선 평가, 지자체 추천, 빅데이터 분석 등을 통해 예비 후보 발굴로 시작한다.",한국관광 100선은 지자체 추천에 가장 영향을 많이 받는다.,neutral
68,"2012년 도입 이후 올해로 4회를 맞은 한국관광 100선은 직전 100선 평가, 지자체 추천, 빅데이터 분석 등을 통해 예비 후보 발굴로 시작한다.",예비 후보를 발굴한 후 한국 관광 100선을 선정한다.,entailment
69,2013년 12월 31일까지 010으로 번호변경을 하지 않으면 2014년 1월1일 0시 이후에 발신기능이 정지된다.,2013년 12월 31일까지 010으로 번호변경을 하지 않으면 그 후로는 발신기능만 가능하다.,contradiction
70,2013년 12월 31일까지 010으로 번호변경을 하지 않으면 2014년 1월1일 0시 이후에 발신기능이 정지된다.,2013년 12월 31일까지 010으로 번호변경을 하지 않아도 수신기능은 가능하다.,neutral
71,2013년 12월 31일까지 010으로 번호변경을 하지 않으면 2014년 1월1일 0시 이후에 발신기능이 정지된다.,2014년 1월1일 0시 이후에는 010으로만 발신 가능하다.,entailment
72,"2013년 1월 15일, 대한민국 제18대 대통령직 인수위원회는 서울특별시 삼청동에 위치한 기자회견장에서 18대 정부의 정부조직 개편안을 발표하였다.",18대 정부의 정부조직 개편안은 청와대에서 발표하였다.,contradiction
73,"2013년 1월 15일, 대한민국 제18대 대통령직 인수위원회는 서울특별시 삼청동에 위치한 기자회견장에서 18대 정부의 정부조직 개편안을 발표하였다.",18대 정부의 정부조직은 17대 정부에 비해 확대되었다.,neutral
74,"2013년 1월 15일, 대한민국 제18대 대통령직 인수위원회는 서울특별시 삼청동에 위치한 기자회견장에서 18대 정부의 정부조직 개편안을 발표하였다.",18대 정부의 정부조직 개편안은 제18대 대통령직 인수위원회에 의해 발표되었다.,entailment
75,2015년 10월 임관해 사건 당시 대위였던 손씨는 수개월 뒤인 2018년 7월에 전역할 예정이었다.,손씨는 2020년에 5월에 전역할 예정이었다.,contradiction
76,2015년 10월 임관해 사건 당시 대위였던 손씨는 수개월 뒤인 2018년 7월에 전역할 예정이었다.,손씨는 2018년 7월에 예정대로 전역했다.,neutral
77,2015년 10월 임관해 사건 당시 대위였던 손씨는 수개월 뒤인 2018년 7월에 전역할 예정이었다.,손씨는 2015년 10월에 임관했다.,entailment
78,"2019년 일출 시간은 7시 44분이며, 보성군 해맞이 행사장은 다음과 같다.",2019년 일몰 시간은 19시44분이다.,neutral
79,"2019년 일출 시간은 7시 44분이며, 보성군 해맞이 행사장은 다음과 같다.",2019년 일출 시간은 6시 44분이다.,contradiction
80,2025년까지 160조원을 투입해 미래형 산업 중심으로 190만개 일자리를 만들겠다는 구상이다.,2025년까지 300조원을 토자해 190만개 일자리를 창출하겠다는 구상이다.,contradiction
81,2025년까지 160조원을 투입해 미래형 산업 중심으로 190만개 일자리를 만들겠다는 구상이다.,미래형 산업 중심으로 서울에 190만개 일자리를 만들겠다는 구상이다.,neutral
82,2025년까지 160조원을 투입해 미래형 산업 중심으로 190만개 일자리를 만들겠다는 구상이다.,190만개의 일자리를 미래형 산업 중심으로 창출하겠다는 구상이다.,entailment
83,"20일 새벽 0시 39분 경, 미국 콜로라도 주 오로라에 위치한 센추리 16 영화관에서 총기 난사로 12명이 사망하고, 58명이 부상을 당하는 일이 발생하였다.","20일 새벽 0시 39분 경, 미국 콜로라도 주 오로라에 위치한 센추리 6 영화관에서 총기 난사로 70명의 사상자가 발생하였다.",contradiction
84,"20일 새벽 0시 39분 경, 미국 콜로라도 주 오로라에 위치한 센추리 16 영화관에서 총기 난사로 12명이 사망하고, 58명이 부상을 당하는 일이 발생하였다.","20일 새벽 0시 39분 경, 미국 콜로라도 주 오로라에 위치한 센추리 16 영화관에서 총기 난사는 미리 계획된 계획범죄였다.",neutral
85,"20일 새벽 0시 39분 경, 미국 콜로라도 주 오로라에 위치한 센추리 16 영화관에서 총기 난사로 12명이 사망하고, 58명이 부상을 당하는 일이 발생하였다.","20일 새벽 0시 39분 경, 미국 콜로라도 주 오로라에 위치한 센추리 16 영화관에서 총기 난사로 70명의 사상자가 발생하였다.",entailment
86,20일 서울 강남구 팁스타운에서 스마트대한민국펀드 출범식이 개최됐다.,스마트대한민국펀드 출범식은 19일에 개최됐다.,contradiction
87,20일 서울 강남구 팁스타운에서 스마트대한민국펀드 출범식이 개최됐다.,팁스타운은 신사동에 위치해있다.,neutral
88,20일 서울 강남구 팁스타운에서 스마트대한민국펀드 출범식이 개최됐다.,팁스타운은 서울 강남구에 위치해있다.,entailment
89,21세기에 70년대 수준의 스토리텔링이라니요.,70년대에 21세기 수준의 스토리텔링이라니요.,contradiction
90,21세기에 70년대 수준의 스토리텔링이라니요.,21세기에는 21세기 수준의 스토리텔링이어야 해요.,neutral
91,21세기에 70년대 수준의 스토리텔링이라니요.,스토리텔링이 70년대 수준이라니요.,entailment
92,24인치 캐리어 두개로 이미 여유공간은 없었다.,여유공간은 충분했다.,contradiction
93,24인치 캐리어 두개로 이미 여유공간은 없었다.,그래서 캐리어를 세개 사용했다.,neutral
94,24인치 캐리어 두개로 이미 여유공간은 없었다.,캐리어의 크기는 24인치였다.,entailment
95,"25년 이상 노동당 작전부장을 맡아왔던 오극렬이 국방위원회 부위원장에 임명된 직후, 작전부가 국방위원회 산하 정찰총국으로 통폐합됐다는 것입니다.",오극렬은 국방위원회 부위원장이 되기 전 노동당에서 작전부장으로 있었습니다.,entailment
96,"25년 이상 노동당 작전부장을 맡아왔던 오극렬이 국방위원회 부위원장에 임명된 직후, 작전부가 국방위원회 산하 정찰총국으로 통폐합됐다는 것입니다.",오극렬이 국방위원회에 오기 전 작전부가 국방위원회 산하 기구로 통폐합되었습니다.,contradiction
97,2600억원 규모 무역보증을 운영하고 디지털 기술과의 접목 등 새로운 정책도 도입한다.,새로운 정책의 도입으로 글로벌 시장으로의 도약을 꿈꾼다.,neutral
98,2600억원 규모 무역보증을 운영하고 디지털 기술과의 접목 등 새로운 정책도 도입한다.,무역보증의 규모는 500억 원이다.,contradiction
99,2600억원 규모 무역보증을 운영하고 디지털 기술과의 접목 등 새로운 정책도 도입한다.,새로운 정책을 도입할 것이다.,entailment
100,26일 금융감독원 전자공시시스템에 따르면 네이버는 자회사 스노우의 유상증자에 참여하는 방식으로 800억원을 출자한다고 전날 공시했다.,네이버의 자회사 스노우는 IT계열 회사이다.,neutral
101,26일 금융감독원 전자공시시스템에 따르면 네이버는 자회사 스노우의 유상증자에 참여하는 방식으로 800억원을 출자한다고 전날 공시했다.,25일 금융감독원 전자공시시스템에 따르면 네이버는 자회사 스노우의 유상증자에 참여하는 방식으로 1000억원을 출자한다고 전날 공시했다.,contradiction
102,26일 금융감독원 전자공시시스템에 따르면 네이버는 자회사 스노우의 유상증자에 참여하는 방식으로 800억원을 출자한다고 전날 공시했다.,스노우는 네이버의 자회사이다.,entailment
103,29일 산다라박은 한짝씩 색이 다른 운동화를 신고 있는 사진을 올리기도 했다.,28일에 산다라박은 양쪽이 색이 다른 운동화을 신었다.,neutral
104,29일 산다라박은 한짝씩 색이 다른 운동화를 신고 있는 사진을 올리기도 했다.,산다라박은 색이 똑같은 신발을 신고 있는 사진을 올렸다.,contradiction
105,29일 산다라박은 한짝씩 색이 다른 운동화를 신고 있는 사진을 올리기도 했다.,산다라박은 짝짝이 색깔 운동화를 신었다.,entailment
106,2년 후인 2015년 6월 첫딸을 출산했다.,2015년 6월 첫 아들을 출산했다.,contradiction
107,2년 후인 2015년 6월 첫딸을 출산했다.,2015년 6월이 첫 출산이다.,neutral
108,2년 후인 2015년 6월 첫딸을 출산했다.,2015년 6월 장녀를 출산했다.,entailment
109,2명이서 지낼 수 있는 적절한 크기였습니다.,2명이서 지내기에는 숙소가 너무 협소했습니다.,contradiction
110,2명이서 지낼 수 있는 적절한 크기였습니다.,성인 여성 2명이서 지내기 적절한 크기였습니다.,neutral
111,2명이서 지낼 수 있는 적절한 크기였습니다.,2명이서 지내기에 크기가 적절했습니다.,entailment
112,2박3일 동안 하루는 온수가 안나왔어요.,2박 3일동안 항상 온수가 잘 나왔습니다.,contradiction
113,2박3일 동안 하루는 온수가 안나왔어요.,2박 3일동안 냉수도 나오지 않았습니다.,neutral
114,2박3일 동안 하루는 온수가 안나왔어요.,2박 3일 중에 하루는 온수가 나오지 않았습니다.,entailment
115,2부는 화려한 수식어가 필요 없는 뮤지컬 갈라 콘서트로 꾸려진다.,2부가 무엇으로 꾸려질지 아직 모른다.,contradiction
116,2부는 화려한 수식어가 필요 없는 뮤지컬 갈라 콘서트로 꾸려진다.,2부는 뮤지컬 갈라 콘서트로 꾸려진다.,entailment
117,30대 초반의 소설가로 성공한 심양자에게 어느 날 어릴 적 친구인 경순한테서 20여 년 만에 전화가 온다.,경순은 심양자가 30대 초반에 알게된 친구이다.,contradiction
118,30대 초반의 소설가로 성공한 심양자에게 어느 날 어릴 적 친구인 경순한테서 20여 년 만에 전화가 온다.,심양자는 30대 초반에 소설가가 되었다.,neutral
119,30대 초반의 소설가로 성공한 심양자에게 어느 날 어릴 적 친구인 경순한테서 20여 년 만에 전화가 온다.,심양자와 경순은 20여년 전에 아는 사이였다.,entailment
120,30여개의 각 군 무기 체계와 상호 연동해 통신망을 구축할 수 있게 된 것도 특징이다.,단 한 개의 군 무기 체계와 상호 연동할 수 있다.,contradiction
121,30여개의 각 군 무기 체계와 상호 연동해 통신망을 구축할 수 있게 된 것도 특징이다.,통신망을 30여개의 각 군 무기 체계와 상호 연동해 구축할 수 있다.,entailment
122,30여개의 각 군 무기 체계와 상호 연동해 통신망을 구축할 수 있게 된 것도 특징이다.,30여개의 각 군 무기 체계와 상호 연동하지 않으면 통신망을 구축할 수 없다.,neutral
123,30일 김부선 씨는 페이스북에 강용석 변호사에 대한 글을 게재했다.,김부선 씨가 강용석 변호사에 대한 글을 게재한 것은 한 방송사 홈페이지다.,contradiction
124,30일 김부선 씨는 페이스북에 강용석 변호사에 대한 글을 게재했다.,김부선 씨는 강용석 변호사의 치부에 대한 글을 게재했다.,neutral
125,30일 김부선 씨는 페이스북에 강용석 변호사에 대한 글을 게재했다.,김부선 씨가 30일 강용석 변호사에 대한 글을 페이스북에 게재했다.,entailment
126,3138번으로 들어가서 가운데 집입니다.,3138번으로 들어간 뒤 왼쪽 가장자리에 있는 집입니다.,contradiction
127,3138번으로 들어가서 가운데 집입니다.,3138번으로 들어가면 5개의 집이 보입니다.,neutral
128,3138번으로 들어가서 가운데 집입니다.,3138번으로 들어간 뒤 중간에 있는 집입니다.,entailment
129,"3명이 시작해서 현재 연구원은 5명, 인턴은 3명으로 구성돼 있습니다.",현재 연구원 중 3명은 원년멤버입니다.,neutral
130,"3명이 시작해서 현재 연구원은 5명, 인턴은 3명으로 구성돼 있습니다.",현재 연구원과 인턴은 총합 8명입니다.,entailment
131,"3명이 시작해서 현재 연구원은 5명, 인턴은 3명으로 구성돼 있습니다.",현재 총 인원은 3명입니다.,contradiction
132,3층건물에 사진보다 훨씬좋은공간이였습니다.,3층건물에 사진보다 좋지 않은 공간이었습니다.,contradiction
133,3층건물에 사진보다 훨씬좋은공간이였습니다.,3층건물에 사진보다 훨씬 넓은 공간이었습니다.,neutral
134,3층건물에 사진보다 훨씬좋은공간이였습니다.,3층건물에 사진보다 더 좋은 공간이였습니다.,entailment
135,40여 년 동안 샐러리맨으로서 일에 충실했던 스나다 도모아키는 정년퇴임을 앞두고 위암 5기 판정을 받는다.,스나다 도모아키는 20년동안 샐러리맨으로 일했다.,contradiction
136,40여 년 동안 샐러리맨으로서 일에 충실했던 스나다 도모아키는 정년퇴임을 앞두고 위암 5기 판정을 받는다.,정년퇴임을 앞둔 스나다 도모아키는 위암 5기이다.,entailment
137,40여 년 동안 샐러리맨으로서 일에 충실했던 스나다 도모아키는 정년퇴임을 앞두고 위암 5기 판정을 받는다.,스나다 도모아키는 도요타에서 일했다.,neutral
138,"45만 명이 부상당했고, 2만5천 명이 실종되었습니다.",부상자는 집계되지 않았습니다.,contradiction
139,"45만 명이 부상당했고, 2만5천 명이 실종되었습니다.",사망자는 3천 명입니다.,neutral
140,"45만 명이 부상당했고, 2만5천 명이 실종되었습니다.","실종자는 2만5천 명, 부상자는 45만 명입니다.",entailment
141,4명이상 숙식할수있는 코지한 아파트였읍니다.,2명까지만 숙식 가능한 아파트입니다.,contradiction
142,4명이상 숙식할수있는 코지한 아파트였읍니다.,4명이상 숙식할 수 있는 아파트입니다.,entailment
143,4명이상 숙식할수있는 코지한 아파트였읍니다.,아파트에 방이 두개입니다.,neutral
144,"4월26일 새벽 4시 반부터 2시간여 동안, 주한 미군은 사드의 핵심 장비를 경북 성주 골프장에 반입하였다.",4월 26일 새벽 4시 반부터 주한 미군은 사드의 핵심 장비를 전부 경북 경주 한 골프장에 반입하였다.,contradiction
145,"4월26일 새벽 4시 반부터 2시간여 동안, 주한 미군은 사드의 핵심 장비를 경북 성주 골프장에 반입하였다.",4월 26일은 최초로 사드가 한국에 반입된 날이다.,neutral
146,"4월26일 새벽 4시 반부터 2시간여 동안, 주한 미군은 사드의 핵심 장비를 경북 성주 골프장에 반입하였다.","4월 26일 새벽 4시 반부터 약 새벽 6시 반까지, 주한 미군은 사드의 핵심 장비를 경북 성주 골프장에 반입하였다.",entailment
147,4차산업혁명의 시대는 우리의 시대입니다.,우리의 시대는 3차 산업혁명의 시대입니다.,contradiction
148,4차산업혁명의 시대는 우리의 시대입니다.,5차 산업혁명의 시대도 우리의 시대입니다.,neutral
149,4차산업혁명의 시대는 우리의 시대입니다.,우리의 시대에 4차산업혁명이 진행되고 있습니다.,entailment
150,50년대 이탈리아 상류층 아파트 느낌이었어요.,50년대 이탈리아 상류층은 모두 아파트에서 살았어요.,neutral
151,50년대 이탈리아 상류층 아파트 느낌이었어요.,50년대에 이탈리아에 아파트가 있었어요.,entailment
152,50년대 이탈리아 상류층 아파트 느낌이었어요.,어느 시대든 하류층이 이용할 아파트 느낌이었어요.,contradiction
153,52만명의 구독자를 지닌 동물 유튜버 갑수목장이 구독자 수를 비공개하고 업로드한 동영상을 모두 내렸다.,갑수목장이 구독자 수를 공개하고 동영상을 계속 업로드했다.,contradiction
154,52만명의 구독자를 지닌 동물 유튜버 갑수목장이 구독자 수를 비공개하고 업로드한 동영상을 모두 내렸다.,갑수목장은 취근 구독자 수가 급격히 줄었다.,neutral
155,52만명의 구독자를 지닌 동물 유튜버 갑수목장이 구독자 수를 비공개하고 업로드한 동영상을 모두 내렸다.,갑수목장은 52만명의 구독자를 지닌 동물 유튜버이다.,entailment
156,"5개 운동부의 경기가 열리기 전인 12일에는 양교 합동 방송제, 13일에는 양교 합동 응원오리엔테이션이 함께 진행된다.",양교 합동 방송제는 17에 열린다.,contradiction
157,"5개 운동부의 경기가 열리기 전인 12일에는 양교 합동 방송제, 13일에는 양교 합동 응원오리엔테이션이 함께 진행된다.",합동 응원오리엔테이션은 시민회관에서 열린다.,neutral
158,"5개 운동부의 경기가 열리기 전인 12일에는 양교 합동 방송제, 13일에는 양교 합동 응원오리엔테이션이 함께 진행된다.",5개 운동부의 경기는 12일 이후에 열린다.,entailment
159,5월 17일 개막식에는 전라남도 김영록 도지사를 비롯한 지방자치단체장 등 각계각층의 인사들이 참석하여 자리를 빛냈다.,개막식은 5월 17일 전날에 열렸다.,contradiction
